# file...... Load1_voltage.csv
# date...... Thu Jul  2 12:27:10 2020
# user...... gregor
# host...... (null)
# target.... load 920
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag
2012-04-29 08:00:00 UTC,+218.016,-126.012
2012-04-29 08:30:00 UTC,+217.922,-125.98
2012-04-29 09:00:00 UTC,+217.99,-126.025
2012-04-29 09:30:00 UTC,+218.061,-126.047
2012-04-29 10:00:00 UTC,+218.083,-126.084
2012-04-29 10:30:00 UTC,+218.11,-126.117
2012-04-29 11:00:00 UTC,+218.127,-126.06
2012-04-29 11:30:00 UTC,+218.133,-126.021
2012-04-29 12:00:00 UTC,+218.107,-126.056
2012-04-29 12:30:00 UTC,+218.08,-126.082
2012-04-29 13:00:00 UTC,+217.923,-125.997
2012-04-29 13:30:00 UTC,+217.813,-125.976
2012-04-29 14:00:00 UTC,+218.053,-126.105
2012-04-29 14:30:00 UTC,+217.899,-126.088
2012-04-29 15:00:00 UTC,+217.982,-126.114
2012-04-29 15:30:00 UTC,+217.932,-126.01
2012-04-29 16:00:00 UTC,+217.972,-126.02
2012-04-29 16:30:00 UTC,+217.971,-126.037
2012-04-29 17:00:00 UTC,+217.935,-126.098
2012-04-29 17:30:00 UTC,+217.942,-126.048
2012-04-29 18:00:00 UTC,+217.891,-126.04
2012-04-29 18:30:00 UTC,+217.853,-125.994
2012-04-29 19:00:00 UTC,+217.923,-126.037
2012-04-29 19:30:00 UTC,+217.794,-125.973
2012-04-29 20:00:00 UTC,+217.693,-125.947
2012-04-29 20:30:00 UTC,+217.779,-125.911
2012-04-29 21:00:00 UTC,+217.736,-125.968
2012-04-29 21:30:00 UTC,+217.746,-126.003
2012-04-29 22:00:00 UTC,+217.935,-126.046
2012-04-29 22:30:00 UTC,+218.002,-126.008
2012-04-29 23:00:00 UTC,+218.02,-125.988
2012-04-29 23:30:00 UTC,+218.079,-126.003
2012-04-30 00:00:00 UTC,+218.192,-126.02
2012-04-30 00:30:00 UTC,+218.333,-126.054
2012-04-30 01:00:00 UTC,+218.232,-126.057
2012-04-30 01:30:00 UTC,+218.291,-126.061
2012-04-30 02:00:00 UTC,+218.277,-126.072
2012-04-30 02:30:00 UTC,+218.264,-126.074
2012-04-30 03:00:00 UTC,+218.155,-126.074
2012-04-30 03:30:00 UTC,+218.189,-126.067
2012-04-30 04:00:00 UTC,+218.216,-126.033
2012-04-30 04:30:00 UTC,+218.175,-126.037
2012-04-30 05:00:00 UTC,+218.17,-126.051
2012-04-30 05:30:00 UTC,+218.086,-126.045
2012-04-30 06:00:00 UTC,+217.862,-126.013
2012-04-30 06:30:00 UTC,+218.09,-126.033
2012-04-30 07:00:00 UTC,+217.979,-126.015
2012-04-30 07:30:00 UTC,+218.094,-126.035
2012-04-30 08:00:00 UTC,+218.029,-126.037
2012-04-30 08:30:00 UTC,+218.039,-126.034
2012-04-30 09:00:00 UTC,+218.047,-126.029
2012-04-30 09:30:00 UTC,+218.056,-126.011
2012-04-30 10:00:00 UTC,+217.958,-126.016
2012-04-30 10:30:00 UTC,+218.05,-126.087
2012-04-30 11:00:00 UTC,+217.998,-126.04
2012-04-30 11:30:00 UTC,+218.074,-126.055
2012-04-30 12:00:00 UTC,+218.078,-126.08
2012-04-30 12:30:00 UTC,+218.151,-126.045
2012-04-30 13:00:00 UTC,+218.164,-126.036
2012-04-30 13:30:00 UTC,+217.98,-126.075
2012-04-30 14:00:00 UTC,+218.029,-126.03
2012-04-30 14:30:00 UTC,+218.139,-126.043
2012-04-30 15:00:00 UTC,+218.077,-126.049
2012-04-30 15:30:00 UTC,+218.054,-126.058
2012-04-30 16:00:00 UTC,+218.052,-126.053
2012-04-30 16:30:00 UTC,+218.012,-126.093
2012-04-30 17:00:00 UTC,+218.051,-126.114
2012-04-30 17:30:00 UTC,+217.974,-126.038
2012-04-30 18:00:00 UTC,+217.98,-126.089
2012-04-30 18:30:00 UTC,+217.706,-126.082
2012-04-30 19:00:00 UTC,+217.796,-126.055
2012-04-30 19:30:00 UTC,+217.773,-126.041
2012-04-30 20:00:00 UTC,+217.75,-125.995
2012-04-30 20:30:00 UTC,+217.784,-125.983
2012-04-30 21:00:00 UTC,+217.709,-125.974
2012-04-30 21:30:00 UTC,+217.444,-125.945
2012-04-30 22:00:00 UTC,+217.743,-125.959
2012-04-30 22:30:00 UTC,+217.913,-125.971
2012-04-30 23:00:00 UTC,+218.081,-126.005
2012-04-30 23:30:00 UTC,+218.136,-126.022
2012-05-01 00:00:00 UTC,+218.057,-125.997
2012-05-01 00:30:00 UTC,+218.199,-126.044
2012-05-01 01:00:00 UTC,+218.2,-126.071
2012-05-01 01:30:00 UTC,+218.253,-126.094
2012-05-01 02:00:00 UTC,+218.227,-126.082
2012-05-01 02:30:00 UTC,+218.258,-126.054
2012-05-01 03:00:00 UTC,+218.118,-126.016
2012-05-01 03:30:00 UTC,+218.132,-126.027
2012-05-01 04:00:00 UTC,+218.227,-126.06
2012-05-01 04:30:00 UTC,+218.184,-126.081
2012-05-01 05:00:00 UTC,+218.158,-126.093
2012-05-01 05:30:00 UTC,+218.063,-126.082
2012-05-01 06:00:00 UTC,+218.04,-126.083
2012-05-01 06:30:00 UTC,+218.073,-126.027
2012-05-01 07:00:00 UTC,+217.971,-126.034
2012-05-01 07:30:00 UTC,+217.979,-126.018
2012-05-01 08:00:00 UTC,+217.988,-126.017
2012-05-01 08:30:00 UTC,+217.95,-126.072
2012-05-01 09:00:00 UTC,+217.893,-126.024
2012-05-01 09:30:00 UTC,+217.934,-126.042
2012-05-01 10:00:00 UTC,+217.881,-125.992
2012-05-01 10:30:00 UTC,+217.927,-126.029
2012-05-01 11:00:00 UTC,+217.925,-126.073
2012-05-01 11:30:00 UTC,+217.924,-126.056
2012-05-01 12:00:00 UTC,+218.016,-126.086
2012-05-01 12:30:00 UTC,+217.957,-126.029
2012-05-01 13:00:00 UTC,+217.968,-126.014
2012-05-01 13:30:00 UTC,+218.036,-126.014
2012-05-01 14:00:00 UTC,+218.143,-126.056
2012-05-01 14:30:00 UTC,+218.104,-126.072
2012-05-01 15:00:00 UTC,+218.165,-126.082
2012-05-01 15:30:00 UTC,+218.151,-126.058
2012-05-01 16:00:00 UTC,+218.028,-126.028
2012-05-01 16:30:00 UTC,+217.885,-125.974
2012-05-01 17:00:00 UTC,+217.985,-126.018
2012-05-01 17:30:00 UTC,+217.946,-126.048
2012-05-01 18:00:00 UTC,+217.929,-126.034
2012-05-01 18:30:00 UTC,+217.82,-126.015
2012-05-01 19:00:00 UTC,+217.848,-126.002
2012-05-01 19:30:00 UTC,+217.87,-126.019
2012-05-01 20:00:00 UTC,+217.912,-126.002
2012-05-01 20:30:00 UTC,+217.579,-125.908
2012-05-01 21:00:00 UTC,+217.787,-125.988
2012-05-01 21:30:00 UTC,+217.872,-126.012
2012-05-01 22:00:00 UTC,+217.897,-125.983
2012-05-01 22:30:00 UTC,+217.924,-125.986
2012-05-01 23:00:00 UTC,+217.945,-125.982
2012-05-01 23:30:00 UTC,+218.046,-126.006
2012-05-02 00:00:00 UTC,+218.116,-126.004
2012-05-02 00:30:00 UTC,+218.128,-126.01
2012-05-02 01:00:00 UTC,+218.23,-126.082
2012-05-02 01:30:00 UTC,+218.267,-126.11
2012-05-02 02:00:00 UTC,+218.278,-126.067
2012-05-02 02:30:00 UTC,+218.282,-126.049
2012-05-02 03:00:00 UTC,+218.201,-126.032
2012-05-02 03:30:00 UTC,+218.218,-126.071
2012-05-02 04:00:00 UTC,+218.201,-126.055
2012-05-02 04:30:00 UTC,+218.236,-126.069
2012-05-02 05:00:00 UTC,+218.159,-126.066
2012-05-02 05:30:00 UTC,+218.036,-126.045
2012-05-02 06:00:00 UTC,+218.016,-126.074
2012-05-02 06:30:00 UTC,+217.999,-126.049
2012-05-02 07:00:00 UTC,+218.048,-126.029
2012-05-02 07:30:00 UTC,+218,-126.001
2012-05-02 08:00:00 UTC,+218.06,-126.034
2012-05-02 08:30:00 UTC,+217.964,-126.014
2012-05-02 09:00:00 UTC,+218.086,-126.058
2012-05-02 09:30:00 UTC,+218.1,-126.036
2012-05-02 10:00:00 UTC,+218.132,-126.088
2012-05-02 10:30:00 UTC,+217.989,-126.011
2012-05-02 11:00:00 UTC,+218.055,-126.05
2012-05-02 11:30:00 UTC,+217.901,-126.048
2012-05-02 12:00:00 UTC,+218.067,-126.031
2012-05-02 12:30:00 UTC,+218.003,-126.058
2012-05-02 13:00:00 UTC,+217.93,-126.054
2012-05-02 13:30:00 UTC,+218.075,-126.078
2012-05-02 14:00:00 UTC,+218.123,-126.059
2012-05-02 14:30:00 UTC,+218.146,-126.026
2012-05-02 15:00:00 UTC,+217.971,-125.962
2012-05-02 15:30:00 UTC,+217.971,-125.975
2012-05-02 16:00:00 UTC,+218.166,-126.038
2012-05-02 16:30:00 UTC,+217.966,-125.975
2012-05-02 17:00:00 UTC,+217.851,-125.95
2012-05-02 17:30:00 UTC,+217.911,-126.023
2012-05-02 18:00:00 UTC,+217.826,-125.951
2012-05-02 18:30:00 UTC,+218.028,-125.993
2012-05-02 19:00:00 UTC,+217.9,-125.998
2012-05-02 19:30:00 UTC,+217.829,-125.988
2012-05-02 20:00:00 UTC,+217.806,-125.973
2012-05-02 20:30:00 UTC,+217.671,-125.894
2012-05-02 21:00:00 UTC,+217.846,-125.95
2012-05-02 21:30:00 UTC,+217.936,-125.96
2012-05-02 22:00:00 UTC,+217.921,-125.961
2012-05-02 22:30:00 UTC,+218.037,-125.989
2012-05-02 23:00:00 UTC,+217.972,-125.981
2012-05-02 23:30:00 UTC,+218.093,-126.017
2012-05-03 00:00:00 UTC,+218.071,-125.996
2012-05-03 00:30:00 UTC,+218.226,-126.053
2012-05-03 01:00:00 UTC,+218.231,-126.046
2012-05-03 01:30:00 UTC,+218.224,-126.051
2012-05-03 02:00:00 UTC,+218.211,-126.058
2012-05-03 02:30:00 UTC,+218.211,-126.068
2012-05-03 03:00:00 UTC,+218.192,-126.029
2012-05-03 03:30:00 UTC,+218.177,-126.041
2012-05-03 04:00:00 UTC,+218.174,-126.033
2012-05-03 04:30:00 UTC,+218.226,-126.044
2012-05-03 05:00:00 UTC,+218.172,-126.065
2012-05-03 05:30:00 UTC,+218.096,-126.082
2012-05-03 06:00:00 UTC,+218.098,-126.028
2012-05-03 06:30:00 UTC,+217.825,-125.954
2012-05-03 07:00:00 UTC,+218.023,-126.015
2012-05-03 07:30:00 UTC,+217.885,-126.022
2012-05-03 08:00:00 UTC,+217.946,-126.028
2012-05-03 08:30:00 UTC,+217.936,-126.021
2012-05-03 09:00:00 UTC,+217.885,-126.028
2012-05-03 09:30:00 UTC,+217.863,-125.981
2012-05-03 10:00:00 UTC,+217.911,-126.068
2012-05-03 10:30:00 UTC,+217.962,-126.077
2012-05-03 11:00:00 UTC,+217.987,-126.074
2012-05-03 11:30:00 UTC,+218.056,-126.108
2012-05-03 12:00:00 UTC,+218.083,-126.066
2012-05-03 12:30:00 UTC,+218.079,-126.064
2012-05-03 13:00:00 UTC,+218.032,-126.057
2012-05-03 13:30:00 UTC,+217.94,-126.041
2012-05-03 14:00:00 UTC,+218.065,-126.057
2012-05-03 14:30:00 UTC,+218.012,-126.107
2012-05-03 15:00:00 UTC,+218.009,-126.047
2012-05-03 15:30:00 UTC,+218.057,-126.023
2012-05-03 16:00:00 UTC,+217.799,-125.959
2012-05-03 16:30:00 UTC,+217.842,-125.986
2012-05-03 17:00:00 UTC,+217.892,-126.003
2012-05-03 17:30:00 UTC,+217.718,-125.981
2012-05-03 18:00:00 UTC,+217.821,-126
2012-05-03 18:30:00 UTC,+217.951,-126.037
2012-05-03 19:00:00 UTC,+217.849,-126.021
2012-05-03 19:30:00 UTC,+217.725,-125.96
2012-05-03 20:00:00 UTC,+217.67,-125.955
2012-05-03 20:30:00 UTC,+217.718,-125.998
2012-05-03 21:00:00 UTC,+217.875,-126.019
2012-05-03 21:30:00 UTC,+217.897,-126.018
2012-05-03 22:00:00 UTC,+217.882,-126.04
2012-05-03 22:30:00 UTC,+218.085,-126.03
2012-05-03 23:00:00 UTC,+218.111,-126.038
2012-05-03 23:30:00 UTC,+218.182,-126.037
2012-05-04 00:00:00 UTC,+218.17,-126.033
2012-05-04 00:30:00 UTC,+218.335,-126.078
2012-05-04 01:00:00 UTC,+218.277,-126.072
2012-05-04 01:30:00 UTC,+218.27,-126.069
2012-05-04 02:00:00 UTC,+218.269,-126.083
2012-05-04 02:30:00 UTC,+218.304,-126.094
2012-05-04 03:00:00 UTC,+218.233,-126.07
2012-05-04 03:30:00 UTC,+218.229,-126.047
2012-05-04 04:00:00 UTC,+218.255,-126.055
2012-05-04 04:30:00 UTC,+218.212,-126.054
2012-05-04 05:00:00 UTC,+218.19,-126.062
2012-05-04 05:30:00 UTC,+218.179,-126.051
2012-05-04 06:00:00 UTC,+217.961,-126.018
2012-05-04 06:30:00 UTC,+218.112,-126.022
2012-05-04 07:00:00 UTC,+218.085,-126.035
2012-05-04 07:30:00 UTC,+218.043,-126.017
2012-05-04 08:00:00 UTC,+217.946,-125.989
2012-05-04 08:30:00 UTC,+218.015,-126.049
2012-05-04 09:00:00 UTC,+218.069,-126.043
2012-05-04 09:30:00 UTC,+218.11,-126.085
2012-05-04 10:00:00 UTC,+218.11,-126.069
2012-05-04 10:30:00 UTC,+218.085,-126.033
2012-05-04 11:00:00 UTC,+218.152,-126.055
2012-05-04 11:30:00 UTC,+218.011,-126
2012-05-04 12:00:00 UTC,+218.081,-126.033
2012-05-04 12:30:00 UTC,+217.967,-125.99
2012-05-04 13:00:00 UTC,+217.984,-126.055
2012-05-04 13:30:00 UTC,+217.989,-126.047
2012-05-04 14:00:00 UTC,+218.054,-126.013
2012-05-04 14:30:00 UTC,+218.039,-126.004
2012-05-04 15:00:00 UTC,+218.026,-125.996
2012-05-04 15:30:00 UTC,+217.904,-125.981
2012-05-04 16:00:00 UTC,+217.624,-125.941
2012-05-04 16:30:00 UTC,+217.903,-126.011
2012-05-04 17:00:00 UTC,+217.724,-125.969
2012-05-04 17:30:00 UTC,+217.769,-126.031
2012-05-04 18:00:00 UTC,+217.767,-126.016
2012-05-04 18:30:00 UTC,+217.714,-125.984
2012-05-04 19:00:00 UTC,+217.878,-126.028
2012-05-04 19:30:00 UTC,+217.891,-126.033
2012-05-04 20:00:00 UTC,+217.842,-126.027
2012-05-04 20:30:00 UTC,+217.892,-126.007
2012-05-04 21:00:00 UTC,+217.937,-126.01
2012-05-04 21:30:00 UTC,+217.957,-126.026
2012-05-04 22:00:00 UTC,+217.889,-125.993
2012-05-04 22:30:00 UTC,+217.943,-126.007
2012-05-04 23:00:00 UTC,+217.875,-125.981
2012-05-04 23:30:00 UTC,+218.056,-126.033
2012-05-05 00:00:00 UTC,+218.119,-126.03
2012-05-05 00:30:00 UTC,+218.272,-126.072
2012-05-05 01:00:00 UTC,+218.284,-126.089
2012-05-05 01:30:00 UTC,+218.271,-126.081
2012-05-05 02:00:00 UTC,+218.296,-126.081
2012-05-05 02:30:00 UTC,+218.301,-126.085
2012-05-05 03:00:00 UTC,+218.273,-126.074
2012-05-05 03:30:00 UTC,+218.229,-126.102
2012-05-05 04:00:00 UTC,+218.222,-126.048
2012-05-05 04:30:00 UTC,+218.211,-126.059
2012-05-05 05:00:00 UTC,+218.192,-126.05
2012-05-05 05:30:00 UTC,+218.147,-126.045
2012-05-05 06:00:00 UTC,+218.129,-126.024
2012-05-05 06:30:00 UTC,+218.118,-126.042
2012-05-05 07:00:00 UTC,+217.983,-126
2012-05-05 07:30:00 UTC,+218.068,-126.059
2012-05-05 08:00:00 UTC,+217.895,-126.031
2012-05-05 08:30:00 UTC,+217.904,-125.992
2012-05-05 09:00:00 UTC,+218.027,-126.034
2012-05-05 09:30:00 UTC,+217.864,-125.998
2012-05-05 10:00:00 UTC,+217.746,-125.965
2012-05-05 10:30:00 UTC,+217.94,-126.003
2012-05-05 11:00:00 UTC,+217.974,-126.017
2012-05-05 11:30:00 UTC,+217.748,-125.947
2012-05-05 12:00:00 UTC,+218.083,-126.03
2012-05-05 12:30:00 UTC,+218.014,-126.029
2012-05-05 13:00:00 UTC,+218.069,-126.046
2012-05-05 13:30:00 UTC,+218.033,-126.031
2012-05-05 14:00:00 UTC,+218.128,-126.041
2012-05-05 14:30:00 UTC,+218.019,-125.991
2012-05-05 15:00:00 UTC,+218.241,-126.062
2012-05-05 15:30:00 UTC,+218.172,-126.082
2012-05-05 16:00:00 UTC,+218.077,-126.061
2012-05-05 16:30:00 UTC,+218.015,-126.048
2012-05-05 17:00:00 UTC,+217.978,-126.018
2012-05-05 17:30:00 UTC,+217.913,-126.007
2012-05-05 18:00:00 UTC,+217.85,-126.013
2012-05-05 18:30:00 UTC,+217.955,-126.086
2012-05-05 19:00:00 UTC,+218.078,-126.122
2012-05-05 19:30:00 UTC,+217.961,-126.064
2012-05-05 20:00:00 UTC,+217.97,-126.116
2012-05-05 20:30:00 UTC,+217.907,-126.07
2012-05-05 21:00:00 UTC,+218.001,-126.062
2012-05-05 21:30:00 UTC,+217.98,-126.054
2012-05-05 22:00:00 UTC,+218.095,-126.064
2012-05-05 22:30:00 UTC,+218.101,-126.056
2012-05-05 23:00:00 UTC,+218.072,-126.044
2012-05-05 23:30:00 UTC,+218.122,-126.029
2012-05-06 00:00:00 UTC,+218.139,-126.024
2012-05-06 00:30:00 UTC,+218.263,-126.053
2012-05-06 01:00:00 UTC,+218.287,-126.071
2012-05-06 01:30:00 UTC,+218.284,-126.077
2012-05-06 02:00:00 UTC,+218.338,-126.073
2012-05-06 02:30:00 UTC,+218.324,-126.087
2012-05-06 03:00:00 UTC,+218.276,-126.09
2012-05-06 03:30:00 UTC,+218.29,-126.082
2012-05-06 04:00:00 UTC,+218.216,-126.056
2012-05-06 04:30:00 UTC,+218.18,-126.041
2012-05-06 05:00:00 UTC,+218.201,-126.06
2012-05-06 05:30:00 UTC,+218.171,-126.046
2012-05-06 06:00:00 UTC,+218.112,-126.038
2012-05-06 06:30:00 UTC,+218.217,-126.044
2012-05-06 07:00:00 UTC,+218.189,-126.084
2012-05-06 07:30:00 UTC,+218.139,-126.063
2012-05-06 08:00:00 UTC,+218.095,-126.06
2012-05-06 08:30:00 UTC,+218.084,-126.062
2012-05-06 09:00:00 UTC,+218.011,-126.085
2012-05-06 09:30:00 UTC,+218.059,-126.093
2012-05-06 10:00:00 UTC,+218.057,-126.057
2012-05-06 10:30:00 UTC,+218.058,-126.047
2012-05-06 11:00:00 UTC,+217.955,-126.089
2012-05-06 11:30:00 UTC,+217.918,-126.143
2012-05-06 12:00:00 UTC,+217.947,-126.097
2012-05-06 12:30:00 UTC,+217.779,-126.068
2012-05-06 13:00:00 UTC,+217.999,-126.075
2012-05-06 13:30:00 UTC,+218.025,-126.166
2012-05-06 14:00:00 UTC,+218.052,-126.167
2012-05-06 14:30:00 UTC,+217.953,-126.109
2012-05-06 15:00:00 UTC,+217.952,-126.07
2012-05-06 15:30:00 UTC,+218.067,-126.102
2012-05-06 16:00:00 UTC,+217.888,-126.069
2012-05-06 16:30:00 UTC,+217.407,-125.919
2012-05-06 17:00:00 UTC,+217.825,-126
2012-05-06 17:30:00 UTC,+218.013,-126.06
2012-05-06 18:00:00 UTC,+217.992,-126.06
2012-05-06 18:30:00 UTC,+217.931,-126.092
2012-05-06 19:00:00 UTC,+217.936,-126.131
2012-05-06 19:30:00 UTC,+217.922,-126.047
2012-05-06 20:00:00 UTC,+217.904,-126.009
2012-05-06 20:30:00 UTC,+217.937,-126.043
2012-05-06 21:00:00 UTC,+218.015,-126.039
2012-05-06 21:30:00 UTC,+217.99,-126.019
2012-05-06 22:00:00 UTC,+218.001,-126.044
2012-05-06 22:30:00 UTC,+218.044,-126.036
2012-05-06 23:00:00 UTC,+218.019,-126.105
2012-05-06 23:30:00 UTC,+218.076,-126.082
2012-05-07 00:00:00 UTC,+218.052,-126.018
2012-05-07 00:30:00 UTC,+218.332,-126.103
2012-05-07 01:00:00 UTC,+218.306,-126.115
2012-05-07 01:30:00 UTC,+218.287,-126.094
2012-05-07 02:00:00 UTC,+218.266,-126.105
2012-05-07 02:30:00 UTC,+218.256,-126.096
2012-05-07 03:00:00 UTC,+218.233,-126.063
2012-05-07 03:30:00 UTC,+218.231,-126.058
2012-05-07 04:00:00 UTC,+218.21,-126.058
2012-05-07 04:30:00 UTC,+218.208,-126.052
2012-05-07 05:00:00 UTC,+218.212,-126.057
2012-05-07 05:30:00 UTC,+218.141,-126.05
2012-05-07 06:00:00 UTC,+218.128,-126.036
2012-05-07 06:30:00 UTC,+218.158,-126.054
2012-05-07 07:00:00 UTC,+218.127,-126.054
2012-05-07 07:30:00 UTC,+218.08,-126.059
2012-05-07 08:00:00 UTC,+218.059,-126.055
2012-05-07 08:30:00 UTC,+218.013,-126.092
2012-05-07 09:00:00 UTC,+218.064,-126.054
2012-05-07 09:30:00 UTC,+218.044,-126.046
2012-05-07 10:00:00 UTC,+217.961,-126.082
2012-05-07 10:30:00 UTC,+218.031,-126.085
2012-05-07 11:00:00 UTC,+217.985,-126.022
2012-05-07 11:30:00 UTC,+217.983,-126.003
2012-05-07 12:00:00 UTC,+217.93,-126.007
2012-05-07 12:30:00 UTC,+217.978,-126.043
2012-05-07 13:00:00 UTC,+217.827,-126.006
2012-05-07 13:30:00 UTC,+217.925,-126.055
2012-05-07 14:00:00 UTC,+217.97,-126.06
2012-05-07 14:30:00 UTC,+217.941,-126.097
2012-05-07 15:00:00 UTC,+217.871,-126.013
2012-05-07 15:30:00 UTC,+217.934,-126.033
2012-05-07 16:00:00 UTC,+218.036,-126.074
2012-05-07 16:30:00 UTC,+218.084,-126.053
2012-05-07 17:00:00 UTC,+217.862,-126.082
2012-05-07 17:30:00 UTC,+217.77,-126.071
2012-05-07 18:00:00 UTC,+217.883,-126.092
2012-05-07 18:30:00 UTC,+217.935,-126.052
2012-05-07 19:00:00 UTC,+218.062,-126.065
2012-05-07 19:30:00 UTC,+217.889,-126.023
2012-05-07 20:00:00 UTC,+217.687,-126.02
2012-05-07 20:30:00 UTC,+217.757,-125.988
2012-05-07 21:00:00 UTC,+217.764,-125.987
2012-05-07 21:30:00 UTC,+217.929,-126.016
2012-05-07 22:00:00 UTC,+217.921,-126.037
2012-05-07 22:30:00 UTC,+218.08,-126.044
2012-05-07 23:00:00 UTC,+218.045,-126.017
2012-05-07 23:30:00 UTC,+218.178,-126.048
2012-05-08 00:00:00 UTC,+218.213,-126.045
2012-05-08 00:30:00 UTC,+218.302,-126.066
2012-05-08 01:00:00 UTC,+218.255,-126.082
2012-05-08 01:30:00 UTC,+218.27,-126.1
2012-05-08 02:00:00 UTC,+218.272,-126.098
2012-05-08 02:30:00 UTC,+218.299,-126.105
2012-05-08 03:00:00 UTC,+218.293,-126.094
2012-05-08 03:30:00 UTC,+218.268,-126.06
2012-05-08 04:00:00 UTC,+218.269,-126.062
2012-05-08 04:30:00 UTC,+218.271,-126.057
2012-05-08 05:00:00 UTC,+218.25,-126.064
2012-05-08 05:30:00 UTC,+218.15,-126.055
2012-05-08 06:00:00 UTC,+218.078,-126.098
2012-05-08 06:30:00 UTC,+217.959,-126.03
2012-05-08 07:00:00 UTC,+217.947,-126.051
2012-05-08 07:30:00 UTC,+217.98,-126.036
2012-05-08 08:00:00 UTC,+217.752,-125.946
2012-05-08 08:30:00 UTC,+217.9,-125.985
2012-05-08 09:00:00 UTC,+217.939,-126.001
2012-05-08 09:30:00 UTC,+218.105,-126.055
2012-05-08 10:00:00 UTC,+218.028,-126.052
2012-05-08 10:30:00 UTC,+218.016,-126.047
2012-05-08 11:00:00 UTC,+217.873,-125.98
2012-05-08 11:30:00 UTC,+218.082,-126.052
2012-05-08 12:00:00 UTC,+218.164,-126.057
2012-05-08 12:30:00 UTC,+218.07,-126.032
2012-05-08 13:00:00 UTC,+218.056,-126.016
2012-05-08 13:30:00 UTC,+218.083,-126.079
2012-05-08 14:00:00 UTC,+218.126,-126.033
2012-05-08 14:30:00 UTC,+218.134,-126.057
2012-05-08 15:00:00 UTC,+218.114,-126.039
2012-05-08 15:30:00 UTC,+217.915,-125.973
2012-05-08 16:00:00 UTC,+217.946,-125.994
2012-05-08 16:30:00 UTC,+217.83,-125.953
2012-05-08 17:00:00 UTC,+217.914,-126.008
2012-05-08 17:30:00 UTC,+217.972,-126.036
2012-05-08 18:00:00 UTC,+217.901,-126.026
2012-05-08 18:30:00 UTC,+218.015,-126.038
2012-05-08 19:00:00 UTC,+217.848,-125.984
2012-05-08 19:30:00 UTC,+217.704,-125.974
2012-05-08 20:00:00 UTC,+217.78,-125.983
2012-05-08 20:30:00 UTC,+217.53,-125.903
2012-05-08 21:00:00 UTC,+217.637,-125.954
2012-05-08 21:30:00 UTC,+217.883,-125.962
2012-05-08 22:00:00 UTC,+217.977,-125.99
2012-05-08 22:30:00 UTC,+217.984,-125.988
2012-05-08 23:00:00 UTC,+217.998,-125.991
2012-05-08 23:30:00 UTC,+218.046,-126.011
2012-05-09 00:00:00 UTC,+218.178,-126.042
2012-05-09 00:30:00 UTC,+218.318,-126.082
